N_in_packets,N_out_packets,in_first_thirty,out_first_thirty,out_fraction,in_fraction,out_std,in_std,out_mean,in_mean,N_packets,time_fraction,sum_N,incoming_packets_size,outgoing_packets_size,total_packets_size,y
1881,168,21,9,0.0819912152,0.918008785,587.8288852,630.4372982,1027.461457,997.4404762,2049,36.59582068,4098,-963072,86016,-877056,43
1869,176,21,9,0.0860635697,0.91393643,589.6178575,595.1111002,1028.249866,967.25,2045,38.26721557,4090,-956928,90112,-866816,43
1888,165,21,9,0.08037019,0.91962981,588.3290462,637.6623641,1031.598517,974.3818182,2053,59.33526012,4106,-966656,84480,-882176,43
1935,167,22,8,0.0794481446,0.920551855,604.7510388,629.9647813,1052.01447,1045.538922,2102,38.88991674,4204,-990720,85504,-905216,43
1899,174,22,8,0.0839363242,0.916063676,596.4244863,617.0208566,1031.838863,1093.327586,2073,38.81295638,4146,-972288,89088,-883200,43
1943,184,21,9,0.0865068171,0.913493183,611.4510696,640.3788305,1063.270715,1071.701087,2127,38.40736728,4254,-994816,94208,-900608,43
844,177,21,9,0.173359452,0.826640548,285.4101043,335.2487263,514.1919431,495.779661,1021,29.20480549,2042,-432128,90624,-341504,43
60,23,22,8,0.277108434,0.722891566,25.12698859,19.6323486,44.03333333,36.69565217,83,4.017424976,166,-30720,11776,-18944,43
850,175,22,8,0.170731707,0.829268293,288.4929029,329.1776065,510.3776471,525.7371429,1025,28.72757848,2050,-435200,89600,-345600,43
853,172,21,9,0.167804878,0.832195122,289.3275868,326.4984636,513.2696366,511.6627907,1025,29.02860379,2050,-436736,88064,-348672,43
853,179,21,9,0.173449612,0.826550388,289.2688828,335.595014,513.1184056,532.6145251,1032,29.30985515,2064,-436736,91648,-345088,43
854,162,22,8,0.159448819,0.840551181,286.3485232,327.2557616,510.6100703,497.3765432,1016,29.14515204,2032,-437248,82944,-354304,43
854,170,22,8,0.166015625,0.833984375,289.32264,325.2511482,511.2447307,518.8058824,1024,28.95927602,2048,-437248,87040,-350208,43
589,90,22,8,0.132547865,0.867452135,189.1952353,203.4684521,356.959253,229.0111111,679,26.32803412,1358,-301568,46080,-255488,43
871,180,22,8,0.171265461,0.828734539,294.1106015,344.4507134,522.9988519,540.5222222,1051,28.88949973,2102,-445952,92160,-353792,43
854,195,21,9,0.185891325,0.814108675,292.3762072,344.1684665,529.4742389,505.4051282,1049,31.73018754,2098,-437248,99840,-337408,43
619,114,21,9,0.155525239,0.844474761,201.5453571,254.9962287,375.1227787,322.8947368,733,18.8383449,1466,-316928,58368,-258560,43
848,178,21,9,0.173489279,0.826510721,286.9285455,336.5227748,516.0389151,501.4044944,1026,31.01571947,2052,-434176,91136,-343040,43
859,176,21,9,0.170048309,0.829951691,289.2919978,341.2564147,519.1967404,512.1590909,1035,29.40340909,2070,-439808,90112,-349696,43
876,182,22,8,0.172022684,0.827977316,295.9085386,347.3415685,531.8744292,518.0714286,1058,27.87878788,2116,-448512,93184,-355328,43
896,186,21,9,0.171903882,0.828096118,306.0499711,341.0448298,541.9330357,539.4139785,1082,27.11099975,2164,-458752,95232,-363520,43
880,188,21,9,0.176029963,0.823970037,297.8723748,353.001739,535.775,528.5319149,1068,26.39644093,2136,-450560,96256,-354304,43
861,177,21,9,0.170520231,0.829479769,292.6325186,331.6457522,519.3670151,520.1468927,1038,29.66561875,2076,-440832,90624,-350208,43
839,171,22,8,0.169306931,0.830693069,283.318946,328.7451924,508.0238379,493.1169591,1010,26.49527807,2020,-429568,87552,-342016,43
880,180,22,8,0.169811321,0.830188679,297.6862699,343.6668357,531.8136364,524.0777778,1060,30.644695,2120,-450560,92160,-358400,43
583,112,21,9,0.161151079,0.838848921,193.6960513,214.8990145,364.0308748,264.5535714,695,10.76851565,1390,-298496,57344,-241152,43
1042,180,22,8,0.147299509,0.852700491,344.8391396,394.8656944,607.890595,632.3944444,1222,36.5430622,2444,-533504,92160,-441344,43
1052,196,22,8,0.157051282,0.842948718,348.0226386,419.2669986,620.4752852,646.1020408,1248,35.41430193,2496,-538624,100352,-438272,43
1031,204,21,9,0.165182186,0.834817814,344.1899127,410.1222653,608.8816683,664.0833333,1235,21.51942847,2470,-527872,104448,-423424,43
39,24,21,9,0.380952381,0.619047619,14.05918737,21.05746107,27.07692308,40,63,1.640197865,126,-19968,12288,-7680,43
1038,176,22,8,0.144975288,0.855024712,340.942022,400.9394723,602.955684,634.3011364,1214,34.41043084,2428,-531456,90112,-441344,43
1043,180,22,8,0.147179068,0.852820932,342.1300173,410.6385491,612.3873442,609.7555556,1223,32.13347346,2446,-534016,92160,-441856,43
1069,213,21,9,0.166146646,0.833853354,356.6751735,430.1896967,636.3685688,667.2535211,1282,37.99644339,2564,-547328,109056,-438272,43
1041,192,21,9,0.155717762,0.844282238,345.2597113,408.5856544,613.8808838,633.9114583,1233,34.67379078,2466,-532992,98304,-434688,43
1113,202,22,8,0.153612167,0.846387833,366.3828747,442.3843395,666.7663971,609.6980198,1315,33.63171355,2630,-569856,103424,-466432,43
1053,193,21,9,0.154895666,0.845104334,344.8384997,431.7689484,622.4938272,628.9896373,1246,35.8767636,2492,-539136,98816,-440320,43
1052,205,22,8,0.163086714,0.836913286,348.8199616,427.2683393,625.4106464,647.4195122,1257,33.71781116,2514,-538624,104960,-433664,43
1051,196,21,9,0.157177225,0.842822775,348.6786435,415.328156,623.1769743,628.4132653,1247,34.09898824,2494,-538112,100352,-437760,43
1029,194,24,6,0.158626329,0.841373671,344.3366839,394.349715,605.6190476,645.8453608,1223,33.11670728,2446,-526848,99328,-427520,43
1054,200,21,9,0.159489633,0.840510367,349.9194506,419.9016978,626.3491461,633.565,1254,33.8096522,2508,-539648,102400,-437248,43
952,155,22,8,0.140018067,0.859981933,309.8879128,373.2680778,551.8813025,567.0129032,1107,28.13929842,2214,-487424,79360,-408064,43
1053,198,21,9,0.158273381,0.841726619,350.1622958,411.3814341,617.0693257,673.4949495,1251,31.55903128,2502,-539136,101376,-437760,43
1083,190,21,9,0.149253731,0.850746269,359.5044768,408.792483,631.8938135,666.1052632,1273,35.67825112,2546,-554496,97280,-457216,43
1088,208,21,9,0.160493827,0.839506173,364.5781264,417.9949644,640.4181985,690.7740385,1296,30.03476246,2592,-557056,106496,-450560,43
1065,219,21,9,0.170560748,0.829439252,357.1088826,426.8850567,632.0525822,693.3059361,1284,22.8591775,2568,-545280,112128,-433152,43
1059,206,22,8,0.16284585,0.83715415,352.6779191,422.3368674,627.1029273,663.315534,1265,33.59001593,2530,-542208,105472,-436736,43
541,116,20,10,0.176560122,0.823439878,178.4227613,233.5386368,334.219963,304.6551724,657,25.69417286,1314,-276992,59392,-217600,43
568,137,20,10,0.194326241,0.805673759,190.398832,247.7522945,361.2711268,318.7080292,705,24.90286118,1410,-290816,70144,-220672,43
548,111,21,9,0.168437026,0.831562974,180.248386,231.6445754,335.2244526,304.2072072,659,24.1038771,1318,-280576,56832,-223744,43
549,127,20,10,0.187869822,0.812130178,182.1588393,243.2126186,336.3315118,347.8740157,676,12.23529412,1352,-281088,65024,-216064,43
559,105,20,10,0.15813253,0.84186747,182.0564067,233.2853957,339.1019678,297.352381,664,27.00284669,1328,-286208,53760,-232448,43
572,137,21,9,0.193229901,0.806770099,192.2757298,246.4830323,363.8129371,318.2043796,709,25.44867193,1418,-292864,70144,-222720,43
526,126,21,9,0.193251534,0.806748466,176.9165597,227.8826776,332.2661597,302.4285714,652,23.17810167,1304,-269312,64512,-204800,43
553,109,21,9,0.164652568,0.835347432,181.7743788,230.9703923,336.6582278,305.3302752,662,26.17635429,1324,-283136,55808,-227328,43
551,121,20,10,0.180059524,0.819940476,182.7640898,236.8921849,342.0272232,311.3305785,672,28.49872774,1344,-282112,61952,-220160,43
554,122,20,10,0.180473373,0.819526627,184.9659851,231.7352272,347.299639,298.5409836,676,25.48058801,1352,-283648,62464,-221184,43
552,108,21,9,0.163636364,0.836363636,180.9108996,231.1422181,336.5036232,299.8148148,660,23.08499475,1320,-282624,55296,-227328,43
534,132,21,9,0.198198198,0.801801802,180.0005656,232.4727374,341.7153558,300.2651515,666,26.04614783,1332,-273408,67584,-205824,43
547,124,21,9,0.184798808,0.815201192,183.2318297,227.8353189,347.2449726,286.3951613,671,24.17146974,1342,-280064,63488,-216576,43
547,130,21,9,0.192023634,0.807976366,183.6249489,234.638512,348.4862888,299.0846154,677,26.97211155,1354,-280064,66560,-213504,43
556,128,21,9,0.187134503,0.812865497,184.5575767,237.0924793,355.9100719,284.25,684,21.72808132,1368,-284672,65536,-219136,43
574,115,21,9,0.166908563,0.833091437,188.4476224,244.2903011,346.6811847,336.6086957,689,21.90779014,1378,-293888,58880,-235008,43
527,113,20,10,0.1765625,0.8234375,174.1711749,221.3577557,330.8785579,272.0973451,640,24.51168135,1280,-269824,57856,-211968,43
546,108,20,10,0.165137615,0.834862385,179.6056081,226.7452448,334.1190476,294.037037,654,24.22222222,1308,-279552,55296,-224256,43
526,121,20,10,0.187017002,0.812982998,176.0053183,218.8746575,337.0494297,267.2727273,647,26.13085622,1294,-269312,61952,-207360,43
386,100,20,10,0.205761317,0.794238683,132.7470687,155.9038406,256.8290155,192.05,486,7.725321888,972,-197632,51200,-146432,43
1984,100,22,8,0.0479846449,0.952015355,594.2233538,667.6773769,1057.344758,747.98,2084,306.4705882,4168,-1015808,51200,-964608,44
1947,93,22,8,0.0455882353,0.954411765,583.2213267,656.5624705,1031.444273,791.3763441,2040,263.9068564,4080,-996864,47616,-949248,44
1942,101,22,8,0.0494371023,0.950562898,581.7838218,660.4121773,1037.331617,727.2079208,2043,64.65189873,4086,-994304,51712,-942592,44
1917,99,22,8,0.0491071429,0.950892857,574.4656927,659.0219609,1022.050078,746.1212121,2016,44.84983315,4032,-981504,50688,-930816,44
1919,98,21,9,0.0485870104,0.95141299,574.7720241,652.1762509,1023.375717,727.5,2017,186.4140481,4034,-982528,50176,-932352,44
1925,94,21,9,0.0465577018,0.953442298,576.5300856,658.5136005,1021.258182,779.4468085,2019,123.637477,4038,-985600,48128,-937472,44
1922,93,22,8,0.0461538462,0.953846154,575.1132825,657.406677,1019.877211,762.5376344,2015,49.96280684,4030,-984064,47616,-936448,44
1899,98,22,8,0.0490736104,0.95092639,569.2527178,640.4616945,1013.471301,718.5816327,1997,277.3611111,3994,-972288,50176,-922112,44
1917,97,22,8,0.04816286,0.95183714,574.1357683,657.8533692,1020.648931,747.6391753,2014,260.880829,4028,-981504,49664,-931840,44
1913,97,22,8,0.0482587065,0.951741294,573.3156209,656.4734424,1017.933612,760.2886598,2010,291.7271408,4020,-979456,49664,-929792,44
1918,103,21,9,0.0509648689,0.949035131,575.1474533,660.8857848,1025.972367,732.1941748,2021,178.061674,4042,-982016,52736,-929280,44
1911,97,22,8,0.0483067729,0.951693227,573.8270568,657.4368208,1013.937729,818.5670103,2008,247.9012346,4016,-978432,49664,-928768,44
1897,90,22,8,0.0452944137,0.954705586,568.5450233,627.8207242,1005.017396,761.7777778,1987,161.6761595,3974,-971264,46080,-925184,44
1923,91,21,9,0.045183714,0.954816286,575.4141389,653.1385537,1018.592824,773.0879121,2014,237.5,4028,-984576,46592,-937984,44
1921,97,22,8,0.0480673935,0.951932607,575.3711232,654.6816686,1023.01822,741.7835052,2018,170.4391892,4036,-983552,49664,-933888,44
1891,92,21,9,0.046394352,0.953605648,566.2694782,636.6205665,1004.287678,739.4347826,1983,386.5497076,3966,-968192,47104,-921088,44
1922,98,22,8,0.0485148515,0.951485149,576.0408912,658.6031627,1023.402185,757.4591837,2020,388.4615385,4040,-984064,50176,-933888,44
242,49,21,9,0.16838488,0.83161512,81.47665048,87.76050292,152.9586777,111.6326531,291,4.487278335,582,-123904,25088,-98816,44
1927,91,22,8,0.0450941526,0.954905847,577.2716955,654.1988846,1018.836015,811.8021978,2018,288.6981402,4036,-986624,46592,-940032,44
1920,101,22,8,0.0499752598,0.95002474,575.5278979,659.6786287,1025.402083,737.2178218,2021,204.7619048,4042,-983040,51712,-931328,44
1783,86,22,8,0.0460139112,0.953986089,533.7503537,608.4322157,945.4918676,717.4767442,1869,228.4841076,3738,-912896,44032,-868864,44
1756,96,21,9,0.0518358531,0.948164147,526.9074508,598.2487373,941.3485194,654.8958333,1852,232.0802005,3704,-899072,49152,-849920,44
1794,89,22,8,0.0472650027,0.952734997,537.2825929,609.0132878,954.025641,699.5955056,1883,47.1339174,3766,-918528,45568,-872960,44
1762,84,22,8,0.045503792,0.954496208,527.5803466,597.5774975,933.3893303,716.0595238,1846,300.6514658,3692,-902144,43008,-859136,44
1759,95,21,9,0.0512405609,0.948759439,527.3492282,593.9323477,943.1245026,638.2,1854,177.0773639,3708,-900608,48640,-851968,44
1765,92,21,9,0.0495422725,0.950457728,528.3597977,639.2547471,938.6640227,743.5978261,1857,32.41403386,3714,-903680,47104,-856576,44
1765,89,22,8,0.048004315,0.951995685,528.6334429,602.2410936,939.7864023,683.8426966,1854,183.5643564,3708,-903680,45568,-858112,44
1762,86,22,8,0.0465367965,0.953463203,527.8331872,598.4354178,935.0573212,708.1976744,1848,225.9168704,3696,-902144,44032,-858112,44
1898,91,21,9,0.045751634,0.954248366,567.954528,647.3621639,1006.354584,758.1758242,1989,198.3050847,3978,-971776,46592,-925184,44
1765,85,21,9,0.0459459459,0.954054054,528.7674973,604.4710045,934.4719547,739.2,1850,201.9650655,3700,-903680,43520,-860160,44
1757,96,21,9,0.0518078791,0.948192121,527.0828691,598.0585687,942.1132612,650.3958333,1853,310.9060403,3706,-899584,49152,-850432,44
1761,89,22,8,0.0481081081,0.951891892,527.743905,597.9341919,937.592845,686.2247191,1850,207.3991031,3700,-901632,45568,-856064,44
1759,86,22,8,0.0466124661,0.953387534,527.1082759,597.3447734,933.238772,713.5813953,1845,174.3856333,3690,-900608,44032,-856576,44
1782,87,22,8,0.0465489567,0.953451043,534.0626963,606.6496128,944.9292929,731.6206897,1869,317.8571429,3738,-912384,44544,-867840,44
1755,85,21,9,0.0461956522,0.953804348,525.7324977,593.5220479,930.9008547,705.7529412,1840,280.9160305,3680,-898560,43520,-855040,44
1771,87,21,9,0.0468245425,0.953175457,530.2604965,602.5525466,940.9514399,696.3908046,1858,46.51977967,3716,-906752,44544,-862208,44
1767,94,22,8,0.0505104782,0.949489522,529.8457683,599.6110566,945.3916242,660.4680851,1861,122.4342105,3722,-904704,48128,-856576,44
1768,94,22,8,0.0504833512,0.949516649,530.2576423,605.3524876,945.0277149,677.0638298,1862,197.4549311,3724,-905216,48128,-857088,44
1758,95,22,8,0.0512682137,0.948731786,527.4782389,597.9914253,941.3902162,660.7052632,1853,214.9651972,3706,-900096,48640,-851456,44
1760,92,22,8,0.0496760259,0.950323974,527.7386611,600.1226421,939.5573864,676.7065217,1852,215.0987224,3704,-901120,47104,-854016,44
1563,89,21,9,0.053874092,0.946125908,469.555158,537.3026311,840.1420345,586.9213483,1652,270.8196721,3304,-800256,45568,-754688,44
1570,83,22,8,0.0502117362,0.949788264,471.1109267,513.4174385,840.9171975,563.746988,1653,37.55964554,3306,-803840,42496,-761344,44
1566,84,22,8,0.0509090909,0.949090909,470.4051016,535.0217051,836.5747126,619.0357143,1650,31.31524008,3300,-801792,43008,-758784,44
1566,87,20,10,0.0526315789,0.947368421,469.7145733,536.188672,841.0427842,574.2298851,1653,187.6276958,3306,-801792,44544,-757248,44
1559,84,21,9,0.051125989,0.948874011,467.6596024,526.0475598,835.2982681,575.1904762,1643,310.5860113,3286,-798208,43008,-755200,44
1566,80,22,8,0.0486026731,0.951397327,469.9364531,535.2863947,832.9367816,638.775,1646,186.8331442,3292,-801792,40960,-760832,44
1684,94,21,9,0.0528683915,0.947131609,505.736401,568.8938196,904.5961995,619.0531915,1778,153.673293,3556,-862208,48128,-814080,44
1565,91,22,8,0.0549516908,0.945048309,470.2606854,534.1051227,843.4798722,570.8791209,1656,203.6900369,3312,-801280,46592,-754688,44
1562,85,21,9,0.051608986,0.948391014,468.9480978,537.9735088,835.7829706,607.4705882,1647,143.9685315,3294,-799744,43520,-756224,44
1563,88,22,8,0.0533010297,0.94669897,469.5981343,536.2345221,839.1151631,593.0568182,1651,114.1770401,3302,-800256,45056,-755200,44
1571,89,21,9,0.0536144578,0.946385542,471.7002862,534.2711816,845.0897518,572.9662921,1660,46.09830603,3320,-804352,45568,-758784,44
1613,83,22,8,0.0489386792,0.951061321,483.8421148,547.9956476,859.516429,634.4096386,1696,250.1474926,3392,-825856,42496,-783360,44
1590,89,22,8,0.0530077427,0.946992257,476.9695492,563.0698573,852.2327044,621.4606742,1679,41.95402299,3358,-814080,45568,-768512,44
1576,85,22,8,0.0511739916,0.948826008,473.1017318,539.2512127,842.9727157,609.0117647,1661,230.3744799,3322,-806912,43520,-763392,44
1562,80,22,8,0.0487210719,0.951278928,468.4417662,535.466781,831.5300896,625.6625,1642,161.4552606,3284,-799744,40960,-758784,44
1746,96,21,9,0.0521172638,0.947882736,522.531717,587.8847358,939.5498282,593.21875,1842,115.4858934,3684,-893952,49152,-844800,44
1564,83,21,9,0.050394657,0.949605343,469.3988309,527.306819,836.2046036,594.0240964,1647,173.5511064,3294,-800768,42496,-758272,44
1567,83,21,9,0.0503030303,0.94969697,470.3938109,537.624037,836.2839821,621.9036145,1650,179.7385621,3300,-802304,42496,-759808,44
1571,88,21,9,0.0530440024,0.946955998,471.7854462,560.8137236,840.3131763,645.8863636,1659,82.29166667,3318,-804352,45056,-759296,44
1567,78,22,8,0.0474164134,0.952583587,469.9123371,531.5757277,832.3497128,635.1666667,1645,195.8333333,3290,-802304,39936,-762368,44
1551,90,22,8,0.0548446069,0.945155393,466.082644,527.8572291,835.8613798,564.8888889,1641,31.25119025,3282,-794112,46080,-748032,44
1543,83,22,8,0.0510455105,0.94895449,463.0095883,527.7995021,825.4802333,590.7831325,1626,305.6390977,3252,-790016,42496,-747520,44
1540,84,22,8,0.0517241379,0.948275862,461.9738127,563.4647554,819.8051948,678.5714286,1624,28.53127196,3248,-788480,43008,-745472,44
1535,79,21,9,0.0489467162,0.951053284,460.3875018,526.942524,817.4143322,614.8607595,1614,249.0740741,3228,-785920,40448,-745472,44
1570,84,22,8,0.0507859734,0.949214027,470.9294918,537.3819044,839.7369427,598.7857143,1654,161.6813294,3308,-803840,43008,-760832,44
1552,89,22,8,0.0542352224,0.945764778,465.5989743,507.1296152,838.6514175,513.1910112,1641,40.61881188,3282,-794624,45568,-749056,44
1553,90,22,8,0.0547778454,0.945222155,466.3041223,547.4572247,835.2028332,594.1777778,1643,92.61555806,3286,-795136,46080,-749056,44
1541,84,22,8,0.0516923077,0.948307692,462.4898495,526.4515712,825.541207,582.9285714,1625,248.0916031,3250,-788992,43008,-745984,44
1549,86,22,8,0.0525993884,0.947400612,464.5051471,530.5322934,832.0348612,565.2093023,1635,255.46875,3270,-793088,44032,-749056,44
1544,84,22,8,0.0515970516,0.948402948,463.119294,528.4286984,827.3698187,577.9404762,1628,249.6932515,3256,-790528,43008,-747520,44
289,39,21,9,0.118902439,0.881097561,92.1085972,87.0519429,173.4152249,98.43589744,328,9.20056101,656,-147968,19968,-128000,44
1558,79,21,9,0.0482590104,0.95174099,467.2131046,527.4056383,829.4088575,613.721519,1637,199.3909866,3274,-797696,40448,-757248,44
1543,86,22,8,0.0527931246,0.947206875,463.2691225,528.8822167,828.1056384,579.8604651,1629,195.0898204,3258,-790016,44032,-745984,44
1536,86,21,9,0.0530209618,0.946979038,460.5112365,528.1245988,825.7473958,557.0348837,1622,254.2319749,3244,-786432,44032,-742400,44
1572,85,21,9,0.0512975256,0.948702474,471.2343166,540.4520732,842.0508906,587.6352941,1657,317.4329502,3314,-804864,43520,-761344,44
1561,83,22,8,0.050486618,0.949513382,468.1439977,529.5723768,835.0768738,585.9638554,1644,44.42042691,3288,-799232,42496,-756736,44
1554,83,22,8,0.0507025046,0.949297495,466.7855757,533.9067493,829.3861004,624.5421687,1637,91.55480984,3274,-795648,42496,-753152,44
1543,80,22,8,0.0492914356,0.950708564,462.4312247,527.1349921,823.4121841,591.8875,1623,167.4922601,3246,-790016,40960,-749056,44
1553,86,22,8,0.0524710189,0.947528981,466.6199408,529.5586594,832.5318738,593.6976744,1639,203.6024845,3278,-795136,44032,-751104,44
368,54,21,9,0.127962085,0.872037915,117.658955,127.809568,221.4728261,143.537037,422,6.704798221,844,-188416,27648,-160768,44
1374,75,22,8,0.0517598344,0.948240166,412.8731792,468.5171547,735.3537118,535.32,1449,129.2595897,2898,-703488,38400,-665088,44
1360,72,22,8,0.0502793296,0.94972067,408.3321021,461.8727946,726.2823529,531.7222222,1432,159.1111111,2864,-696320,36864,-659456,44
1374,75,21,9,0.0517598344,0.948240166,412.3428495,467.667239,736.4934498,514.44,1449,108.0536913,2898,-703488,38400,-665088,44
1390,81,22,8,0.0550645819,0.944935418,417.7196576,469.3892123,749.8805755,497.8024691,1471,239.5765472,2942,-711680,41472,-670208,44
1371,77,22,8,0.0531767956,0.946823204,412.3850567,468.7137666,735.1633844,534.6363636,1448,192.8095872,2896,-701952,39424,-662528,44
1368,77,21,9,0.0532871972,0.946712803,411.2114991,465.4342488,734.5599415,517.6233766,1445,170.2002356,2890,-700416,39424,-660992,44
1365,82,21,9,0.0566689703,0.94333103,410.3577822,466.1561264,738.1201465,488.9512195,1447,141.1707317,2894,-698880,41984,-656896,44
1393,82,22,8,0.0555932203,0.94440678,418.8338633,494.6136886,748.936827,552.2073171,1475,27.9886148,2950,-713216,41984,-671232,44
1411,84,21,9,0.056187291,0.943812709,424.237775,476.6980527,762.6775337,501.452381,1495,264.1342756,2990,-722432,43008,-679424,44
1385,81,22,8,0.0552523874,0.944747613,416.3998634,467.0895853,747.2505415,498.382716,1466,190.8854167,2932,-709120,41472,-667648,44
1412,83,22,8,0.0555183946,0.944481605,424.0895231,501.2744568,759.9631728,544.4819277,1495,83.84744812,2990,-722944,42496,-680448,44
1366,76,21,9,0.052704577,0.947295423,410.3776298,465.998672,732.8155198,518.1184211,1442,119.4697597,2884,-699392,38912,-660480,44
1378,74,22,8,0.0509641873,0.949035813,413.606621,465.922126,737.5566038,520.6081081,1452,125.388601,2904,-705536,37888,-667648,44
1364,73,22,8,0.0508002784,0.949199722,409.6712685,465.3264973,728.75,536.8219178,1437,174.8175182,2874,-698368,37376,-660992,44
1399,78,22,8,0.0528097495,0.947190251,420.1353973,467.1417425,752.0993567,504.0512821,1477,196.4095745,2954,-716288,39936,-676352,44
1406,82,22,8,0.0551075269,0.944892473,422.5350446,464.5198515,759.6273115,485.1219512,1488,180.1452785,2976,-719872,41984,-677888,44
1372,81,22,8,0.0557467309,0.944253269,412.7307411,465.1750081,740.3542274,500.8024691,1453,162.7099664,2906,-702464,41472,-660992,44
1372,79,22,8,0.0544452102,0.94555479,412.1209813,464.8753133,739.3330904,494.443038,1451,85.65525384,2902,-702464,40448,-662016,44
1372,72,22,8,0.0498614958,0.950138504,411.6536623,466.6109439,732.4744898,532.4305556,1444,31.12068966,2888,-702464,36864,-665600,44
1400,76,21,9,0.0514905149,0.948509485,420.442213,471.2070202,750.0221429,526.25,1476,164.7321429,2952,-716800,38912,-677888,44
1748,90,22,8,0.0489662677,0.951033732,523.4831826,600.7616643,932.3987414,668.9777778,1838,273.5119048,3676,-894976,46080,-848896,44
1753,83,22,8,0.0452069717,0.954793028,524.3525912,598.7479327,928.6714204,703.6746988,1836,183.4165834,3672,-897536,42496,-855040,44
1764,88,22,8,0.0475161987,0.952483801,527.8704487,614.934435,937.5561224,704.875,1852,290.2821317,3704,-903168,45056,-858112,44
1779,89,22,8,0.0476445396,0.95235546,532.6162079,608.6585035,946.6902754,690.8314607,1868,199.5726496,3736,-910848,45568,-865280,44
476,46,21,9,0.0881226054,0.911877395,147.0357364,146.1957233,271.8529412,154.3695652,522,10.05780347,1044,-243712,23552,-220160,44
1748,83,21,9,0.0453304205,0.954669579,523.1756973,596.2210264,925.6487414,712.7951807,1831,187.4104401,3662,-894976,42496,-852480,44
1750,89,21,9,0.0483958673,0.951604133,523.9436274,601.4990561,932.5268571,673.6853933,1839,264.9855908,3678,-896000,45568,-850432,44
1754,86,22,8,0.0467391304,0.95326087,524.9803271,601.6266225,931.5558723,695.0116279,1840,263.6103152,3680,-898048,44032,-854016,44
1876,93,21,9,0.0472320975,0.952767902,561.2558398,641.171885,998.2345416,718.0322581,1969,45.27477581,3938,-960512,47616,-912896,44
1751,82,22,8,0.0447354064,0.955264594,523.6033784,595.658346,927.2015991,699.1585366,1833,285.0699844,3666,-896512,41984,-854528,44
1771,90,21,9,0.0483610962,0.951638904,530.0224284,609.4726172,943.9655562,675.8666667,1861,210.2824859,3722,-906752,46080,-860672,44
1751,85,21,9,0.0462962963,0.953703704,524.036573,602.178129,928.8794974,704.6823529,1836,282.0276498,3672,-896512,43520,-852992,44
1741,83,22,8,0.045504386,0.954495614,520.659181,601.5621311,922.3388857,706.1204819,1824,31.96635121,3648,-891392,42496,-848896,44
1781,94,22,8,0.0501333333,0.949866667,533.0018413,636.5428103,950.1712521,707.393617,1875,41.5190434,3750,-911872,48128,-863744,44
1747,86,21,9,0.0469176214,0.953082379,522.4155315,599.7504835,929.1545507,670.0930233,1833,330.2702703,3666,-894464,44032,-850432,44
1742,86,22,8,0.0470459519,0.952954048,521.6077158,596.594136,925.4885189,691.9186047,1828,234.6598203,3656,-891904,44032,-847872,44
1750,86,22,8,0.0468409586,0.953159041,523.6067851,597.1656784,930.4011429,676.3255814,1836,206.7567568,3672,-896000,44032,-851968,44
1768,91,21,9,0.048951049,0.951048951,529.3988534,598.1460915,944.22681,653.5934066,1859,134.2238267,3718,-905216,46592,-858624,44
1746,89,21,9,0.0485013624,0.951498638,522.6570745,597.8421098,931.058992,661.8089888,1835,221.3510253,3670,-893952,45568,-848384,44
1750,85,22,8,0.0463215259,0.953678474,523.8514446,599.4035104,928.4554286,702.7411765,1835,122.7424749,3670,-896000,43520,-852480,44
1366,82,21,9,0.0566298343,0.943370166,410.9222153,467.0542665,738.0915081,498.0853659,1448,50.87842586,2896,-699392,41984,-657408,44
1370,78,22,8,0.0538674033,0.946132597,411.2361775,472.5052978,736.8832117,507,1448,202.5174825,2896,-701440,39936,-661504,44
1400,78,22,8,0.0527740189,0.947225981,419.0350562,460.7974538,755.3528571,454.9615385,1478,123.0641132,2956,-716800,39936,-676864,44
937,59,21,9,0.0592369478,0.940763052,281.9952294,328.8615726,508.0576307,346.7118644,996,23.90782525,1992,-479744,30208,-449536,44
1362,85,21,9,0.0587422253,0.941257775,410.3464133,457.9862989,739.133627,481.5058824,1447,67.36499069,2894,-697344,43520,-653824,44
1369,82,22,8,0.0565127498,0.94348725,411.6234067,466.2946865,740.0672023,491.1463415,1451,251.4731369,2902,-700928,41984,-658944,44
1370,80,22,8,0.0551724138,0.944827586,411.9790969,465.1990911,738.5262774,502.425,1450,242.881072,2900,-701440,40960,-660480,44
1285,69,22,8,0.0509601182,0.949039882,384.8100074,439.2165822,688.8824903,465.5217391,1354,87.12998713,2708,-657920,35328,-622592,44
1375,76,22,8,0.0523776706,0.947622329,413.2828779,487.5802718,733.9432727,582.2894737,1451,33.30273124,2902,-704000,38912,-665088,44
1378,74,22,8,0.0509641873,0.949035813,414.0956051,466.5575345,736.5,540.2837838,1452,156.4655172,2904,-705536,37888,-667648,44
1389,80,22,8,0.0544588155,0.945541184,416.86315,463.6076136,749.8207343,477.675,1469,144.4444444,2938,-711168,40960,-670208,44
1367,83,22,8,0.0572413793,0.942758621,411.1373001,468.7570962,739.5954645,493.3493976,1450,213.2352941,2900,-699904,42496,-657408,44
1361,75,22,8,0.0522284123,0.947771588,408.723358,466.4577201,729.3783982,521.0933333,1436,188.2044561,2872,-696832,38400,-658432,44
